read_chrom	mate_chrom	chromchrom	strand	properpair	failsqc	suppl	dupl	primary	Count
chr14	GL000217.1	GL000217.1/chr14	.	.	.	OK	OK	SECONDARY	2
chr14	NC_007605	NC_007605/chr14	.	.	.	OK	OK	PRIMARY	4
chr14	NC_007605	NC_007605/chr14	.	.	.	OK	OK	SECONDARY	4
chr14	GL000247.1	GL000247.1/chr14	.	.	.	OK	OK	PRIMARY	1
chr14	GL000197.1	GL000197.1/chr14	.	.	.	OK	OK	SECONDARY	1
chr14	GL000211.1	GL000211.1/chr14	.	.	.	OK	OK	SECONDARY	1
chr14	GL000213.1	GL000213.1/chr14	.	.	.	OK	OK	SECONDARY	1
chr15	chr15	=	+-	PROPERPAIR	.	OK	OK	PRIMARY	22736180
chr15	chr15	=	+-	NO	.	OK	OK	SECONDARY	5629
chr15	hs37d5	chr15/hs37d5	.	.	.	OK	OK	PRIMARY	4869
chr15	hs37d5	chr15/hs37d5	.	.	.	OK	OK	SECONDARY	3309
chr15	chr9	chr15/chr9	.	.	.	OK	OK	PRIMARY	3598
chr15	chr15	=	+-	PROPERPAIR	.	OK	OK	SECONDARY	4055
chr15	chr8	chr15/chr8	.	.	.	OK	OK	PRIMARY	3867
chr15	chr6	chr15/chr6	.	.	.	OK	OK	PRIMARY	4684
chr15	GL000226.1	GL000226.1/chr15	.	.	.	OK	OK	SECONDARY	2
chr15	chr17	chr15/chr17	.	.	.	OK	OK	PRIMARY	2838
chr15	chrX	chr15/chrX	.	.	.	OK	OK	SECONDARY	1797
chr15	chr6	chr15/chr6	.	.	.	OK	OK	SECONDARY	2112
chr15	chrX	chr15/chrX	.	.	.	OK	OK	PRIMARY	4227
chr15	.	.	.	.	.	OK	OK	PRIMARY	29302
.	chr15	.	.	.	.	.	.	.	38981
chr15	chr4	chr15/chr4	.	.	.	OK	OK	PRIMARY	5112
chr15	GL000226.1	GL000226.1/chr15	.	.	.	OK	OK	PRIMARY	49
chr15	chr15	=	+-	NO	.	OK	OK	PRIMARY	14364
chr15	chr12	chr12/chr15	.	.	.	OK	OK	PRIMARY	4112
chr15	chr9	chr15/chr9	.	.	.	OK	OK	SECONDARY	1542
chr15	chr21	chr15/chr21	.	.	.	OK	OK	PRIMARY	1122
chr15	chr7	chr15/chr7	.	.	.	OK	OK	SECONDARY	2127
chr15	chr2	chr15/chr2	.	.	.	OK	OK	PRIMARY	14678
chr15	chr7	chr15/chr7	.	.	.	OK	OK	PRIMARY	4746
chr15	chr3	chr15/chr3	.	.	.	OK	OK	PRIMARY	5314
chr15	chr5	chr15/chr5	.	.	.	OK	OK	PRIMARY	4750
chr15	chr11	chr11/chr15	.	.	.	OK	OK	SECONDARY	1636
chr15	chr2	chr15/chr2	.	.	.	OK	OK	SECONDARY	3506
chr15	chr10	chr10/chr15	.	.	.	OK	OK	PRIMARY	3743
chr15	GL000208.1	GL000208.1/chr15	.	.	.	OK	OK	SECONDARY	2
chr15	chrY	chr15/chrY	.	.	.	OK	OK	PRIMARY	269
chr15	chr11	chr11/chr15	.	.	.	OK	OK	PRIMARY	3706
chr15	chr18	chr15/chr18	.	.	.	OK	OK	PRIMARY	2081
chr15	chr3	chr15/chr3	.	.	.	OK	OK	SECONDARY	2396
chr15	chr19	chr15/chr19	.	.	.	OK	OK	SECONDARY	1299
chr15	chr20	chr15/chr20	.	.	.	OK	OK	SECONDARY	929
chr15	chr16	chr15/chr16	.	.	.	OK	OK	SECONDARY	1285
chr15	chr8	chr15/chr8	.	.	.	OK	OK	SECONDARY	1807
chr15	chr12	chr12/chr15	.	.	.	OK	OK	SECONDARY	1828
chr15	chr1	chr1/chr15	.	.	.	OK	OK	PRIMARY	6798
chr15	chr16	chr15/chr16	.	.	.	OK	OK	PRIMARY	3057
chr15	chr1	chr1/chr15	.	.	.	OK	OK	SECONDARY	3049
chr15	chr13	chr13/chr15	.	.	.	OK	OK	SECONDARY	1205
chr15	chr20	chr15/chr20	.	.	.	OK	OK	PRIMARY	1852
chr15	chr5	chr15/chr5	.	.	.	OK	OK	SECONDARY	2079
chr15	GL000199.1	GL000199.1/chr15	.	.	.	OK	OK	PRIMARY	24
chr15	chrY	chr15/chrY	.	.	.	OK	OK	SECONDARY	52
chr15	chr14	chr14/chr15	.	.	.	OK	OK	SECONDARY	1185
chr15	chr10	chr10/chr15	.	.	.	OK	OK	SECONDARY	1781
chr15	GL000220.1	GL000220.1/chr15	.	.	.	OK	OK	SECONDARY	1510
chr15	chr4	chr15/chr4	.	.	.	OK	OK	SECONDARY	2201
chr15	chr18	chr15/chr18	.	.	.	OK	OK	SECONDARY	871
chr15	chr17	chr15/chr17	.	.	.	OK	OK	SECONDARY	1256
chr15	chr14	chr14/chr15	.	.	.	OK	OK	PRIMARY	2889
chr15	chr13	chr13/chr15	.	.	.	OK	OK	PRIMARY	2635
chr15	chr21	chr15/chr21	.	.	.	OK	OK	SECONDARY	538
chr15	chr22	chr15/chr22	.	.	.	OK	OK	PRIMARY	1418
chr15	chr19	chr15/chr19	.	.	.	OK	OK	PRIMARY	2518
chr15	GL000217.1	GL000217.1/chr15	.	.	.	OK	OK	PRIMARY	36
chr15	chr15	=	++	.	.	OK	OK	PRIMARY	2170
chr15	chr15	=	--	.	.	OK	OK	SECONDARY	596
chr15	GL000195.1	GL000195.1/chr15	.	.	.	OK	OK	PRIMARY	20
chr15	chr15	=	--	.	.	OK	OK	PRIMARY	2030
chr15	chr22	chr15/chr22	.	.	.	OK	OK	SECONDARY	621
chr15	.	.	.	.	.	OK	OK	SECONDARY	349
chr15	chr15	=	++	.	.	OK	OK	SECONDARY	655
chr15	GL000217.1	GL000217.1/chr15	.	.	.	OK	OK	SECONDARY	4
chr15	GL000195.1	GL000195.1/chr15	.	.	.	OK	OK	SECONDARY	18
chr15	GL000220.1	GL000220.1/chr15	.	.	.	OK	OK	PRIMARY	554
chr15	GL000236.1	GL000236.1/chr15	.	.	.	OK	OK	PRIMARY	3
chr15	chrMT	chr15/chrMT	.	.	.	OK	OK	PRIMARY	17
chr15	GL000212.1	GL000212.1/chr15	.	.	.	OK	OK	PRIMARY	9
chr15	GL000219.1	GL000219.1/chr15	.	.	.	OK	OK	PRIMARY	4
chr15	GL000215.1	GL000215.1/chr15	.	.	.	OK	OK	PRIMARY	3
chr15	GL000213.1	GL000213.1/chr15	.	.	.	OK	OK	SECONDARY	9
chr15	GL000213.1	GL000213.1/chr15	.	.	.	OK	OK	PRIMARY	9
chr15	GL000214.1	GL000214.1/chr15	.	.	.	OK	OK	PRIMARY	19
chr15	GL000211.1	GL000211.1/chr15	.	.	.	OK	OK	PRIMARY	7
chr15	GL000192.1	GL000192.1/chr15	.	.	.	OK	OK	PRIMARY	24
chr15	GL000221.1	GL000221.1/chr15	.	.	.	OK	OK	SECONDARY	3
chr15	GL000228.1	GL000228.1/chr15	.	.	.	OK	OK	PRIMARY	5
chr15	GL000198.1	GL000198.1/chr15	.	.	.	OK	OK	PRIMARY	2
chr15	GL000193.1	GL000193.1/chr15	.	.	.	OK	OK	SECONDARY	5
chr15	GL000224.1	GL000224.1/chr15	.	.	.	OK	OK	PRIMARY	18
chr15	GL000193.1	GL000193.1/chr15	.	.	.	OK	OK	PRIMARY	9
chr15	GL000200.1	GL000200.1/chr15	.	.	.	OK	OK	SECONDARY	2
chr15	GL000208.1	GL000208.1/chr15	.	.	.	OK	OK	PRIMARY	12
chr15	GL000211.1	GL000211.1/chr15	.	.	.	OK	OK	SECONDARY	6
chr15	GL000205.1	GL000205.1/chr15	.	.	.	OK	OK	PRIMARY	7
chr15	GL000232.1	GL000232.1/chr15	.	.	.	OK	OK	SECONDARY	1
chr15	GL000224.1	GL000224.1/chr15	.	.	.	OK	OK	SECONDARY	5
chr15	GL000237.1	GL000237.1/chr15	.	.	.	OK	OK	PRIMARY	5
chr15	GL000225.1	GL000225.1/chr15	.	.	.	OK	OK	SECONDARY	2
chr15	NC_007605	NC_007605/chr15	.	.	.	OK	OK	PRIMARY	3
chr15	GL000227.1	GL000227.1/chr15	.	.	.	OK	OK	PRIMARY	3
chr15	GL000202.1	GL000202.1/chr15	.	.	.	OK	OK	PRIMARY	2
chr15	GL000216.1	GL000216.1/chr15	.	.	.	OK	OK	SECONDARY	9
chr15	GL000221.1	GL000221.1/chr15	.	.	.	OK	OK	PRIMARY	6
chr15	GL000216.1	GL000216.1/chr15	.	.	.	OK	OK	PRIMARY	7
chr15	GL000239.1	GL000239.1/chr15	.	.	.	OK	OK	PRIMARY	5
chr15	GL000218.1	GL000218.1/chr15	.	.	.	OK	OK	PRIMARY	4
chr15	GL000225.1	GL000225.1/chr15	.	.	.	OK	OK	PRIMARY	9
chr15	GL000247.1	GL000247.1/chr15	.	.	.	OK	OK	PRIMARY	2
chr15	GL000200.1	GL000200.1/chr15	.	.	.	OK	OK	PRIMARY	2
chr15	GL000228.1	GL000228.1/chr15	.	.	.	OK	OK	SECONDARY	1
chr15	GL000223.1	GL000223.1/chr15	.	.	.	OK	OK	SECONDARY	4
chr15	GL000194.1	GL000194.1/chr15	.	.	.	OK	OK	SECONDARY	5
chr15	GL000231.1	GL000231.1/chr15	.	.	.	OK	OK	PRIMARY	1
chr15	GL000205.1	GL000205.1/chr15	.	.	.	OK	OK	SECONDARY	3
chr15	GL000194.1	GL000194.1/chr15	.	.	.	OK	OK	PRIMARY	8
chr15	GL000235.1	GL000235.1/chr15	.	.	.	OK	OK	SECONDARY	2
chr15	GL000214.1	GL000214.1/chr15	.	.	.	OK	OK	SECONDARY	8
chr15	GL000192.1	GL000192.1/chr15	.	.	.	OK	OK	SECONDARY	5
chr15	chrMT	chr15/chrMT	.	.	.	OK	OK	SECONDARY	3
chr15	GL000191.1	GL000191.1/chr15	.	.	.	OK	OK	PRIMARY	2
chr15	GL000241.1	GL000241.1/chr15	.	.	.	OK	OK	PRIMARY	1
chr15	GL000222.1	GL000222.1/chr15	.	.	.	OK	OK	PRIMARY	3
chr15	GL000234.1	GL000234.1/chr15	.	.	.	OK	OK	PRIMARY	3
chr15	GL000212.1	GL000212.1/chr15	.	.	.	OK	OK	SECONDARY	4
chr15	GL000218.1	GL000218.1/chr15	.	.	.	OK	OK	SECONDARY	2
chr15	GL000201.1	GL000201.1/chr15	.	.	.	OK	OK	SECONDARY	1
chr15	GL000239.1	GL000239.1/chr15	.	.	.	OK	OK	SECONDARY	2
chr15	GL000234.1	GL000234.1/chr15	.	.	.	OK	OK	SECONDARY	1
chr15	GL000237.1	GL000237.1/chr15	.	.	.	OK	OK	SECONDARY	3
chr15	GL000243.1	GL000243.1/chr15	.	.	.	OK	OK	PRIMARY	2
chr15	GL000204.1	GL000204.1/chr15	.	.	.	OK	OK	SECONDARY	1
chr15	GL000223.1	GL000223.1/chr15	.	.	.	OK	OK	PRIMARY	4
chr15	GL000235.1	GL000235.1/chr15	.	.	.	OK	OK	PRIMARY	1
chr15	GL000227.1	GL000227.1/chr15	.	.	.	OK	OK	SECONDARY	2
chr15	GL000209.1	GL000209.1/chr15	.	.	.	OK	OK	SECONDARY	1
chr15	GL000209.1	GL000209.1/chr15	.	.	.	OK	OK	PRIMARY	1
chr15	GL000248.1	GL000248.1/chr15	.	.	.	OK	OK	PRIMARY	1
chr15	GL000207.1	GL000207.1/chr15	.	.	.	OK	OK	PRIMARY	1
chr15	GL000236.1	GL000236.1/chr15	.	.	.	OK	OK	SECONDARY	1
chr15	GL000191.1	GL000191.1/chr15	.	.	.	OK	OK	SECONDARY	1
chr15	GL000244.1	GL000244.1/chr15	.	.	.	OK	OK	PRIMARY	1
chr15	GL000233.1	GL000233.1/chr15	.	.	.	OK	OK	SECONDARY	1
chr15	GL000243.1	GL000243.1/chr15	.	.	.	OK	OK	SECONDARY	1
chr15	NC_007605	NC_007605/chr15	.	.	.	OK	OK	SECONDARY	1
chr15	GL000203.1	GL000203.1/chr15	.	.	.	OK	OK	PRIMARY	1
chr15	GL000232.1	GL000232.1/chr15	.	.	.	OK	OK	PRIMARY	1
chr15	GL000219.1	GL000219.1/chr15	.	.	.	OK	OK	SECONDARY	2
chr15	GL000202.1	GL000202.1/chr15	.	.	.	OK	OK	SECONDARY	1
chr15	GL000241.1	GL000241.1/chr15	.	.	.	OK	OK	SECONDARY	1
chr16	chrX	chr16/chrX	.	.	.	OK	OK	SECONDARY	2240
chr16	chr16	=	+-	PROPERPAIR	.	OK	OK	PRIMARY	24013378
chr16	chr3	chr16/chr3	.	.	.	OK	OK	PRIMARY	5642
chr16	chr12	chr12/chr16	.	.	.	OK	OK	SECONDARY	2322
chr16	chr11	chr11/chr16	.	.	.	OK	OK	PRIMARY	4123
chr16	chr2	chr16/chr2	.	.	.	OK	OK	PRIMARY	21806
chr16	chr19	chr16/chr19	.	.	.	OK	OK	PRIMARY	2897
chr16	chr1	chr1/chr16	.	.	.	OK	OK	PRIMARY	7548
chr16	chr2	chr16/chr2	.	.	.	OK	OK	SECONDARY	4991
chr16	chrX	chr16/chrX	.	.	.	OK	OK	PRIMARY	4791
chr16	chr17	chr16/chr17	.	.	.	OK	OK	PRIMARY	3560
chr16	chr9	chr16/chr9	.	.	.	OK	OK	PRIMARY	3750
chr16	.	.	.	.	.	OK	OK	PRIMARY	28383
.	chr16	.	.	.	.	.	.	.	39873
chr16	chr5	chr16/chr5	.	.	.	OK	OK	PRIMARY	5030
chr16	chr15	chr15/chr16	.	.	.	OK	OK	PRIMARY	3057
chr16	chr12	chr12/chr16	.	.	.	OK	OK	PRIMARY	4508
chr16	GL000199.1	GL000199.1/chr16	.	.	.	OK	OK	PRIMARY	43
chr16	chr10	chr10/chr16	.	.	.	OK	OK	PRIMARY	4401
chr16	chr16	=	+-	NO	.	OK	OK	PRIMARY	51048
chr16	hs37d5	chr16/hs37d5	.	.	.	OK	OK	SECONDARY	8912
chr16	chr9	chr16/chr9	.	.	.	OK	OK	SECONDARY	2000
chr16	hs37d5	chr16/hs37d5	.	.	.	OK	OK	PRIMARY	44271
chr16	chr10	chr10/chr16	.	.	.	OK	OK	SECONDARY	2178
chr16	chr18	chr16/chr18	.	.	.	OK	OK	PRIMARY	2263
chr16	chr5	chr16/chr5	.	.	.	OK	OK	SECONDARY	2442
chr16	chr4	chr16/chr4	.	.	.	OK	OK	SECONDARY	2757
chr16	chr8	chr16/chr8	.	.	.	OK	OK	PRIMARY	4364
chr16	chr7	chr16/chr7	.	.	.	OK	OK	PRIMARY	5711
chr16	chr7	chr16/chr7	.	.	.	OK	OK	SECONDARY	2782
chr16	GL000194.1	GL000194.1/chr16	.	.	.	OK	OK	SECONDARY	6
chr16	chr3	chr16/chr3	.	.	.	OK	OK	SECONDARY	2845
chr16	chr1	chr1/chr16	.	.	.	OK	OK	SECONDARY	3949
chr16	chr14	chr14/chr16	.	.	.	OK	OK	SECONDARY	1438
chr16	chr16	=	++	.	.	OK	OK	PRIMARY	20834
chr16	chr11	chr11/chr16	.	.	.	OK	OK	SECONDARY	2044
chr16	chr4	chr16/chr4	.	.	.	OK	OK	PRIMARY	5623
chr16	chr6	chr16/chr6	.	.	.	OK	OK	PRIMARY	5170
chr16	.	.	.	.	.	OK	OK	SECONDARY	604
chr16	chr13	chr13/chr16	.	.	.	OK	OK	PRIMARY	2796
chr16	chr14	chr14/chr16	.	.	.	OK	OK	PRIMARY	2891
chr16	chr20	chr16/chr20	.	.	.	OK	OK	SECONDARY	1081
chr16	chr15	chr15/chr16	.	.	.	OK	OK	SECONDARY	1489
chr16	chr8	chr16/chr8	.	.	.	OK	OK	SECONDARY	2213
chr16	chr16	=	+-	PROPERPAIR	.	OK	OK	SECONDARY	5520
chr16	chr22	chr16/chr22	.	.	.	OK	OK	PRIMARY	1605
chr16	chr17	chr16/chr17	.	.	.	OK	OK	SECONDARY	1706
chr16	chr13	chr13/chr16	.	.	.	OK	OK	SECONDARY	1385
chr16	chr22	chr16/chr22	.	.	.	OK	OK	SECONDARY	809
chr16	chr6	chr16/chr6	.	.	.	OK	OK	SECONDARY	2515
chr16	chr18	chr16/chr18	.	.	.	OK	OK	SECONDARY	1073
chr16	chr19	chr16/chr19	.	.	.	OK	OK	SECONDARY	1605
chr16	chr16	=	++	.	.	OK	OK	SECONDARY	2069
chr16	chr21	chr16/chr21	.	.	.	OK	OK	SECONDARY	769
chr16	chr20	chr16/chr20	.	.	.	OK	OK	PRIMARY	1987
chr16	chr16	=	+-	NO	.	OK	OK	SECONDARY	13409
chr16	GL000220.1	GL000220.1/chr16	.	.	.	OK	OK	SECONDARY	2016
chr16	chr21	chr16/chr21	.	.	.	OK	OK	PRIMARY	1454
chr16	chr16	=	--	.	.	OK	OK	PRIMARY	9542
chr16	chrY	chr16/chrY	.	.	.	OK	OK	PRIMARY	1125
chr16	chr16	=	--	.	.	OK	OK	SECONDARY	1941
chr16	chrY	chr16/chrY	.	.	.	OK	OK	SECONDARY	285
chr16	GL000220.1	GL000220.1/chr16	.	.	.	OK	OK	PRIMARY	761
chr16	GL000228.1	GL000228.1/chr16	.	.	.	OK	OK	SECONDARY	3
chr16	GL000205.1	GL000205.1/chr16	.	.	.	OK	OK	PRIMARY	14
chr16	GL000224.1	GL000224.1/chr16	.	.	.	OK	OK	PRIMARY	18
chr16	GL000226.1	GL000226.1/chr16	.	.	.	OK	OK	PRIMARY	78
chr16	GL000194.1	GL000194.1/chr16	.	.	.	OK	OK	PRIMARY	15
chr16	GL000193.1	GL000193.1/chr16	.	.	.	OK	OK	PRIMARY	5
chr16	GL000247.1	GL000247.1/chr16	.	.	.	OK	OK	SECONDARY	1
chr16	GL000229.1	GL000229.1/chr16	.	.	.	OK	OK	PRIMARY	8
chr16	GL000213.1	GL000213.1/chr16	.	.	.	OK	OK	SECONDARY	1
chr16	GL000192.1	GL000192.1/chr16	.	.	.	OK	OK	SECONDARY	25
chr16	GL000225.1	GL000225.1/chr16	.	.	.	OK	OK	PRIMARY	13
chr16	GL000249.1	GL000249.1/chr16	.	.	.	OK	OK	PRIMARY	1
chr16	GL000211.1	GL000211.1/chr16	.	.	.	OK	OK	SECONDARY	4
chr16	GL000223.1	GL000223.1/chr16	.	.	.	OK	OK	SECONDARY	5
chr16	GL000195.1	GL000195.1/chr16	.	.	.	OK	OK	PRIMARY	18
chr16	GL000227.1	GL000227.1/chr16	.	.	.	OK	OK	PRIMARY	3
chr16	GL000239.1	GL000239.1/chr16	.	.	.	OK	OK	PRIMARY	9
chr16	GL000237.1	GL000237.1/chr16	.	.	.	OK	OK	SECONDARY	17
chr16	GL000218.1	GL000218.1/chr16	.	.	.	OK	OK	SECONDARY	7
chr16	GL000228.1	GL000228.1/chr16	.	.	.	OK	OK	PRIMARY	9
chr16	GL000216.1	GL000216.1/chr16	.	.	.	OK	OK	PRIMARY	22
chr16	GL000211.1	GL000211.1/chr16	.	.	.	OK	OK	PRIMARY	6
chr16	GL000193.1	GL000193.1/chr16	.	.	.	OK	OK	SECONDARY	3
chr16	GL000223.1	GL000223.1/chr16	.	.	.	OK	OK	PRIMARY	5
chr16	GL000235.1	GL000235.1/chr16	.	.	.	OK	OK	PRIMARY	2
chr16	GL000224.1	GL000224.1/chr16	.	.	.	OK	OK	SECONDARY	6
chr16	GL000216.1	GL000216.1/chr16	.	.	.	OK	OK	SECONDARY	12
chr16	GL000241.1	GL000241.1/chr16	.	.	.	OK	OK	SECONDARY	3
chr16	chrMT	chr16/chrMT	.	.	.	OK	OK	PRIMARY	14
chr16	GL000192.1	GL000192.1/chr16	.	.	.	OK	OK	PRIMARY	97
chr16	GL000219.1	GL000219.1/chr16	.	.	.	OK	OK	PRIMARY	10
chr16	GL000212.1	GL000212.1/chr16	.	.	.	OK	OK	PRIMARY	8
chr16	GL000232.1	GL000232.1/chr16	.	.	.	OK	OK	SECONDARY	2
chr16	GL000229.1	GL000229.1/chr16	.	.	.	OK	OK	SECONDARY	6
chr16	GL000239.1	GL000239.1/chr16	.	.	.	OK	OK	SECONDARY	15
chr16	GL000214.1	GL000214.1/chr16	.	.	.	OK	OK	PRIMARY	24
chr16	GL000241.1	GL000241.1/chr16	.	.	.	OK	OK	PRIMARY	10
chr16	GL000243.1	GL000243.1/chr16	.	.	.	OK	OK	SECONDARY	2
chr16	GL000204.1	GL000204.1/chr16	.	.	.	OK	OK	SECONDARY	2
chr16	GL000195.1	GL000195.1/chr16	.	.	.	OK	OK	SECONDARY	13
chr16	GL000208.1	GL000208.1/chr16	.	.	.	OK	OK	PRIMARY	6
chr16	GL000215.1	GL000215.1/chr16	.	.	.	OK	OK	PRIMARY	6
chr16	GL000242.1	GL000242.1/chr16	.	.	.	OK	OK	PRIMARY	1
chr16	GL000205.1	GL000205.1/chr16	.	.	.	OK	OK	SECONDARY	3
chr16	GL000225.1	GL000225.1/chr16	.	.	.	OK	OK	SECONDARY	8
chr16	GL000236.1	GL000236.1/chr16	.	.	.	OK	OK	PRIMARY	17
chr16	GL000214.1	GL000214.1/chr16	.	.	.	OK	OK	SECONDARY	7
chr16	GL000226.1	GL000226.1/chr16	.	.	.	OK	OK	SECONDARY	14
chr16	GL000237.1	GL000237.1/chr16	.	.	.	OK	OK	PRIMARY	6
chr16	GL000204.1	GL000204.1/chr16	.	.	.	OK	OK	PRIMARY	1
chr16	GL000208.1	GL000208.1/chr16	.	.	.	OK	OK	SECONDARY	2
chr16	NC_007605	NC_007605/chr16	.	.	.	OK	OK	PRIMARY	3
chr16	GL000232.1	GL000232.1/chr16	.	.	.	OK	OK	PRIMARY	2
chr16	GL000219.1	GL000219.1/chr16	.	.	.	OK	OK	SECONDARY	5
chr16	GL000197.1	GL000197.1/chr16	.	.	.	OK	OK	SECONDARY	1
chr16	GL000218.1	GL000218.1/chr16	.	.	.	OK	OK	PRIMARY	4
chr16	GL000191.1	GL000191.1/chr16	.	.	.	OK	OK	PRIMARY	3
chr16	GL000217.1	GL000217.1/chr16	.	.	.	OK	OK	PRIMARY	24
chr16	GL000234.1	GL000234.1/chr16	.	.	.	OK	OK	PRIMARY	3
chr16	GL000217.1	GL000217.1/chr16	.	.	.	OK	OK	SECONDARY	4
chr16	GL000199.1	GL000199.1/chr16	.	.	.	OK	OK	SECONDARY	2
chr16	GL000222.1	GL000222.1/chr16	.	.	.	OK	OK	PRIMARY	3
chr16	GL000240.1	GL000240.1/chr16	.	.	.	OK	OK	SECONDARY	1
chr16	GL000196.1	GL000196.1/chr16	.	.	.	OK	OK	SECONDARY	1
chr16	GL000231.1	GL000231.1/chr16	.	.	.	OK	OK	PRIMARY	20
chr16	GL000234.1	GL000234.1/chr16	.	.	.	OK	OK	SECONDARY	3
chr16	GL000231.1	GL000231.1/chr16	.	.	.	OK	OK	SECONDARY	6
chr16	GL000222.1	GL000222.1/chr16	.	.	.	OK	OK	SECONDARY	1
chr16	GL000198.1	GL000198.1/chr16	.	.	.	OK	OK	PRIMARY	2
chr16	GL000243.1	GL000243.1/chr16	.	.	.	OK	OK	PRIMARY	3
chr16	GL000197.1	GL000197.1/chr16	.	.	.	OK	OK	PRIMARY	1
chr16	GL000202.1	GL000202.1/chr16	.	.	.	OK	OK	PRIMARY	3
chr16	GL000227.1	GL000227.1/chr16	.	.	.	OK	OK	SECONDARY	1
chr16	GL000196.1	GL000196.1/chr16	.	.	.	OK	OK	PRIMARY	1
chr16	GL000240.1	GL000240.1/chr16	.	.	.	OK	OK	PRIMARY	1
chr16	GL000230.1	GL000230.1/chr16	.	.	.	OK	OK	PRIMARY	1
chr16	GL000191.1	GL000191.1/chr16	.	.	.	OK	OK	SECONDARY	2
chr16	GL000245.1	GL000245.1/chr16	.	.	.	OK	OK	PRIMARY	3
chr16	GL000201.1	GL000201.1/chr16	.	.	.	OK	OK	PRIMARY	2
chr16	GL000202.1	GL000202.1/chr16	.	.	.	OK	OK	SECONDARY	2
chr16	GL000221.1	GL000221.1/chr16	.	.	.	OK	OK	PRIMARY	1
chr16	GL000200.1	GL000200.1/chr16	.	.	.	OK	OK	SECONDARY	1
chr17	chr17	=	+-	PROPERPAIR	.	OK	OK	PRIMARY	21637778
chr17	chr17	=	+-	NO	.	OK	OK	SECONDARY	8609
chr17	hs37d5	chr17/hs37d5	.	.	.	OK	OK	PRIMARY	21070
chr17	hs37d5	chr17/hs37d5	.	.	.	OK	OK	SECONDARY	4827
.	chr17	.	.	.	.	.	.	.	36762
chr17	chr11	chr11/chr17	.	.	.	OK	OK	PRIMARY	4108
chr17	chr17	=	+-	NO	.	OK	OK	PRIMARY	16208
chr17	chr17	=	+-	PROPERPAIR	.	OK	OK	SECONDARY	4805
chr17	chrX	chr17/chrX	.	.	.	OK	OK	PRIMARY	4471
chr17	.	.	.	.	.	OK	OK	PRIMARY	27423
chr17	chr3	chr17/chr3	.	.	.	OK	OK	PRIMARY	5450
chr17	chr5	chr17/chr5	.	.	.	OK	OK	SECONDARY	2148
chr17	chr1	chr1/chr17	.	.	.	OK	OK	SECONDARY	3309
chr17	chr14	chr14/chr17	.	.	.	OK	OK	PRIMARY	3001
chr17	chr2	chr17/chr2	.	.	.	OK	OK	PRIMARY	18851
chr17	chr17	=	--	.	.	OK	OK	SECONDARY	698
chr17	chrX	chr17/chrX	.	.	.	OK	OK	SECONDARY	1939
chr17	chr13	chr13/chr17	.	.	.	OK	OK	PRIMARY	2708
chr17	chr12	chr12/chr17	.	.	.	OK	OK	PRIMARY	4558
chr17	chr7	chr17/chr7	.	.	.	OK	OK	PRIMARY	5373
chr17	chr6	chr17/chr6	.	.	.	OK	OK	PRIMARY	5128
chr17	chr9	chr17/chr9	.	.	.	OK	OK	SECONDARY	1700
chr17	chr4	chr17/chr4	.	.	.	OK	OK	PRIMARY	5430
chr17	chr8	chr17/chr8	.	.	.	OK	OK	PRIMARY	4320
chr17	chr1	chr1/chr17	.	.	.	OK	OK	PRIMARY	7737
chr17	chr2	chr17/chr2	.	.	.	OK	OK	SECONDARY	3857
chr17	GL000220.1	GL000220.1/chr17	.	.	.	OK	OK	SECONDARY	1662
chr17	chr10	chr10/chr17	.	.	.	OK	OK	SECONDARY	1897
chr17	chr15	chr15/chr17	.	.	.	OK	OK	PRIMARY	2838
chr17	chr22	chr17/chr22	.	.	.	OK	OK	SECONDARY	719
chr17	chr10	chr10/chr17	.	.	.	OK	OK	PRIMARY	4348
chr17	chr20	chr17/chr20	.	.	.	OK	OK	PRIMARY	2147
chr17	chr19	chr17/chr19	.	.	.	OK	OK	PRIMARY	3267
chr17	chr5	chr17/chr5	.	.	.	OK	OK	PRIMARY	5086
chr17	chr4	chr17/chr4	.	.	.	OK	OK	SECONDARY	2295
chr17	chr19	chr17/chr19	.	.	.	OK	OK	SECONDARY	1498
chr17	chr6	chr17/chr6	.	.	.	OK	OK	SECONDARY	2278
chr17	chr17	=	--	.	.	OK	OK	PRIMARY	2114
chr17	chr12	chr12/chr17	.	.	.	OK	OK	SECONDARY	1900
chr17	chr18	chr17/chr18	.	.	.	OK	OK	PRIMARY	2234
chr17	chr16	chr16/chr17	.	.	.	OK	OK	PRIMARY	3560
chr17	chr18	chr17/chr18	.	.	.	OK	OK	SECONDARY	904
chr17	chr21	chr17/chr21	.	.	.	OK	OK	SECONDARY	647
chr17	chr3	chr17/chr3	.	.	.	OK	OK	SECONDARY	2443
chr17	chr21	chr17/chr21	.	.	.	OK	OK	PRIMARY	1592
chr17	chr8	chr17/chr8	.	.	.	OK	OK	SECONDARY	1888
chr17	chr9	chr17/chr9	.	.	.	OK	OK	PRIMARY	3815
chr17	chr17	=	++	.	.	OK	OK	PRIMARY	2152
chr17	chr22	chr17/chr22	.	.	.	OK	OK	PRIMARY	1698
chr17	.	.	.	.	.	OK	OK	SECONDARY	430
chr17	chr11	chr11/chr17	.	.	.	OK	OK	SECONDARY	1744
chr17	chr16	chr16/chr17	.	.	.	OK	OK	SECONDARY	1528
